PRISM Time Series Data,,,,,,,,,,,
Location:  Lat: 43.8300   Lon: -74.6330   Elev: 546m,,,,,,,,,,,
Climate variable: tmean,,,,,,,,,,,
Period: 1985-01-01 - 2016-06-07,,,,,,,,,,,
PRISM day definition: 24 hours ending at 1200 UTC on the day shown,,,,,,,,,,,
Grid Cell Interpolation: Off,,,,,,,,,,,
Time series generated: 2016-Jun-08,,,,,,,,,,,
Date,tmean (degrees C),1,2,3,4,5,6,7,8,9,10
5/31/06,21.7,0.002656279,2.000391432,4.00005274,5.99996147,7.999931695,8.999937411,9.999942882,9.999956269,9.999965447,9.999972012
6/1/06,22.5,0.002657793,2.000391776,4.000052877,5.999961538,7.999931733,8.999937435,9.999942898,9.999956281,9.999965457,9.99997202
6/2/06,16.6,0.002659363,2.000392133,4.00005302,5.99996161,7.999931773,8.999937461,9.999942916,9.999956295,9.999965468,9.999972029
6/3/06,16.6,0.002660521,2.000392388,4.000053118,5.999961657,7.999931797,8.999937476,9.999942925,9.999956302,9.999965473,9.999972033
6/4/06,11.9,0.002661678,2.000392642,4.000053216,5.999961703,7.999931821,8.999937491,9.999942935,9.999956309,9.999965479,9.999972038
6/5/06,10.9,0.002662509,2.000392815,4.000053277,5.999961728,7.999931832,8.999937496,9.999942938,9.999956311,9.999965481,9.999972039
6/6/06,14,0.002663269,2.00039297,4.00005333,5.99996175,7.99993184,8.9999375,9.999942939,9.999956312,9.999965481,9.99997204
6/7/06,16.4,0.002664245,2.00039318,4.000053408,5.999961785,7.999931857,8.99993751,9.999942945,9.999956317,9.999965485,9.999972043
6/8/06,15.1,0.002665389,2.000393431,4.000053504,5.99996183,7.99993188,8.999937524,9.999942954,9.999956324,9.99996549,9.999972047
6/9/06,11.3,0.002666443,2.000393659,4.00005359,5.99996187,7.9999319,8.999937536,9.999942961,9.999956329,9.999965495,9.999972051
6/10/06,11.3,0.002667231,2.000393821,4.000053647,5.999961893,7.999931909,8.99993754,9.999942963,9.999956331,9.999965496,9.999972052
6/11/06,6.9,0.002668019,2.000393984,4.000053703,5.999961916,7.999931919,8.999937545,9.999942965,9.999956332,9.999965497,9.999972053
6/12/06,8.9,0.0026685,2.000394069,4.000053726,5.99996192,7.999931916,8.999937541,9.99994296,9.999956329,9.999965494,9.99997205
6/13/06,12.2,0.002669121,2.000394189,4.000053764,5.999961933,7.999931918,8.999937541,9.999942959,9.999956328,9.999965493,9.99997205
6/14/06,14.9,0.002669972,2.000394367,4.000053827,5.99996196,7.99993193,8.999937547,9.999942962,9.99995633,9.999965495,9.999972051
6/15/06,15,0.002671011,2.000394592,4.000053912,5.999961998,7.999931949,8.999937558,9.999942969,9.999956335,9.9999655,9.999972055
6/16/06,15.3,0.002672058,2.000394819,4.000053997,5.999962038,7.999931969,8.99993757,9.999942976,9.999956341,9.999965504,9.999972058
6/17/06,17.1,0.002673125,2.000395051,4.000054085,5.999962078,7.999931989,8.999937582,9.999942983,9.999956347,9.999965508,9.999972062
6/18/06,18.4,0.002674318,2.000395314,4.000054186,5.999962127,7.999932014,8.999937598,9.999942993,9.999956354,9.999965515,9.999972067
6/19/06,22.2,0.002675601,2.0003956,4.000054298,5.999962181,7.999932043,8.999937616,9.999943005,9.999956363,9.999965522,9.999972073
6/20/06,19.9,0.00267715,2.000395953,4.000054439,5.999962251,7.999932083,8.999937642,9.999943023,9.999956377,9.999965532,9.999972081
6/21/06,15.4,0.002678538,2.000396265,4.000054562,5.999962312,7.999932116,8.999937663,9.999943037,9.999956388,9.999965541,9.999972088
6/22/06,17.7,0.002679612,2.000396499,4.00005465,5.999962353,7.999932137,8.999937675,9.999943045,9.999956393,9.999965545,9.999972092
6/23/06,20.2,0.002680847,2.000396773,4.000054757,5.999962404,7.999932164,8.999937692,9.999943056,9.999956402,9.999965552,9.999972097
6/24/06,18.2,0.002682256,2.00039709,4.000054882,5.999962466,7.999932198,8.999937714,9.99994307,9.999956413,9.999965561,9.999972104
6/25/06,17.4,0.002683526,2.000397373,4.000054992,5.999962519,7.999932226,8.999937731,9.999943082,9.999956422,9.999965568,9.99997211
6/26/06,19.7,0.00268474,2.000397641,4.000055096,5.999962569,7.999932253,8.999937748,9.999943092,9.99995643,9.999965574,9.999972115
6/27/06,18.6,0.002686114,2.00039795,4.000055218,5.999962628,7.999932285,8.999937769,9.999943106,9.999956441,9.999965583,9.999972122
6/28/06,20.2,0.002687411,2.000398239,4.000055331,5.999962683,7.999932315,8.999937787,9.999943118,9.99995645,9.99996559,9.999972128
6/29/06,19.7,0.00268882,2.000398557,4.000055457,5.999962745,7.999932349,8.999937809,9.999943133,9.999956461,9.999965599,9.999972135
6/30/06,18.4,0.002690195,2.000398865,4.000055578,5.999962805,7.999932382,8.99993783,9.999943147,9.999956472,9.999965607,9.999972142
7/1/06,14.9,0.002691478,2.000399152,4.00005569,5.999962859,7.999932411,8.999937848,9.999943159,9.999956481,9.999965614,9.999972148
7/2/06,18.6,0.002692517,2.000399377,4.000055774,5.999962898,7.99993243,8.999937859,9.999943166,9.999956486,9.999965619,9.999972151
7/3/06,18.5,0.002693815,2.000399666,4.000055888,5.999962953,7.999932459,8.999937878,9.999943178,9.999956496,9.999965626,9.999972157
7/4/06,20.4,0.002695105,2.000399954,4.000056,5.999963007,7.999932489,8.999937896,9.99994319,9.999956505,9.999965633,9.999972163
7/5/06,18.7,0.002696529,2.000400275,4.000056127,5.99996307,7.999932523,8.999937918,9.999943205,9.999956516,9.999965642,9.99997217
7/6/06,15.5,0.002697833,2.000400566,4.000056241,5.999963126,7.999932553,8.999937937,9.999943217,9.999956526,9.99996565,9.999972176
7/7/06,14.5,0.002698914,2.000400801,4.00005633,5.999963167,7.999932574,8.99993795,9.999943225,9.999956532,9.999965655,9.99997218
7/8/06,16.8,0.002699926,2.00040102,4.000056412,5.999963204,7.999932592,8.99993796,9.999943231,9.999956536,9.999965658,9.999972183
7/9/06,18.6,0.002701098,2.000401278,4.000056511,5.999963251,7.999932617,8.999937975,9.999943241,9.999956544,9.999965664,9.999972188
7/10/06,18.7,0.002702395,2.000401567,4.000056624,5.999963306,7.999932646,8.999937994,9.999943253,9.999956553,9.999965672,9.999972194
7/11/06,20.3,0.002703699,2.000401858,4.000056738,5.999963361,7.999932676,8.999938013,9.999943266,9.999956563,9.999965679,9.9999722
7/12/06,18.5,0.002705116,2.000402178,4.000056864,5.999963424,7.999932711,8.999938035,9.99994328,9.999956574,9.999965688,9.999972207
7/13/06,18.5,0.002706406,2.000402465,4.000056977,5.999963478,7.99993274,8.999938053,9.999943292,9.999956583,9.999965695,9.999972213
7/14/06,20.5,0.002707697,2.000402753,4.000057089,5.999963533,7.999932769,8.999938072,9.999943305,9.999956593,9.999965703,9.999972219
7/15/06,21.6,0.002709127,2.000403076,4.000057217,5.999963596,7.999932804,8.999938094,9.99994332,9.999956604,9.999965712,9.999972226
7/16/06,20.1,0.002710633,2.000403418,4.000057354,5.999963664,7.999932842,8.999938118,9.999943336,9.999956617,9.999965722,9.999972235
7/17/06,23,0.002712036,2.000403733,4.000057478,5.999963726,7.999932876,8.99993814,9.99994335,9.999956628,9.99996573,9.999972242
7/18/06,24.3,0.00271364,2.0004041,4.000057626,5.9999638,7.999932918,8.999938167,9.999943369,9.999956642,9.999965742,9.999972251
7/19/06,19.4,0.002715335,2.000404489,4.000057783,5.999963879,7.999932963,8.999938197,9.999943389,9.999956657,9.999965754,9.999972261
7/20/06,20.6,0.002716688,2.000404792,4.000057902,5.999963938,7.999932995,8.999938217,9.999943403,9.999956668,9.999965762,9.999972267
7/21/06,22.9,0.002718125,2.000405117,4.000058031,5.999964002,7.99993303,8.999938239,9.999943418,9.999956679,9.999965771,9.999972275
7/22/06,20.2,0.002719723,2.000405481,4.000058178,5.999964075,7.999933072,8.999938266,9.999943436,9.999956693,9.999965782,9.999972284
7/23/06,15.4,0.002721132,2.000405798,4.000058303,5.999964137,7.999933106,8.999938288,9.999943451,9.999956704,9.999965791,9.999972291
7/24/06,17,0.002722206,2.000406032,4.000058392,5.999964178,7.999933126,8.9999383,9.999943458,9.99995671,9.999965796,9.999972295
7/25/06,18.8,0.002723392,2.000406294,4.000058492,5.999964226,7.999933152,8.999938316,9.999943468,9.999956718,9.999965802,9.999972299
7/26/06,21.1,0.002724704,2.000406587,4.000058607,5.999964282,7.999933182,8.999938335,9.999943481,9.999956727,9.999965809,9.999972306
7/27/06,22.3,0.002726176,2.00040692,4.00005874,5.999964348,7.999933218,8.999938358,9.999943497,9.99995674,9.999965819,9.999972313
7/28/06,23.2,0.002727731,2.000407274,4.000058881,5.999964419,7.999933258,8.999938384,9.999943514,9.999956753,9.999965829,9.999972322
7/29/06,20.3,0.00272935,2.000407644,4.00005903,5.999964494,7.999933301,8.999938412,9.999943533,9.999956767,9.999965841,9.999972331
7/30/06,20.6,0.002730766,2.000407963,4.000059157,5.999964556,7.999933335,8.999938433,9.999943548,9.999956779,9.99996585,9.999972338
7/31/06,18,0.002732203,2.000408287,4.000059285,5.99996462,7.99993337,8.999938456,9.999943563,9.99995679,9.999965859,9.999972346
8/1/06,21.9,0.002733458,2.000408566,4.000059394,5.999964672,7.999933398,8.999938473,9.999943574,9.999956799,9.999965866,9.999972351
8/2/06,26.5,0.002734986,2.000408914,4.000059533,5.999964742,7.999933437,8.999938498,9.999943591,9.999956812,9.999965876,9.99997236
8/3/06,24.8,0.002736835,2.000409341,4.000059707,5.999964831,7.999933488,8.999938532,9.999943615,9.99995683,9.99996589,9.999972371
8/4/06,20.8,0.002738565,2.000409738,4.000059868,5.999964913,7.999933535,8.999938563,9.999943636,9.999956846,9.999965903,9.999972381
8/5/06,19.6,0.002740016,2.000410066,4.000059998,5.999964977,7.999933571,8.999938586,9.999943651,9.999956858,9.999965912,9.999972389
8/6/06,15.8,0.002741383,2.000410373,4.000060119,5.999965037,7.999933603,8.999938606,9.999943665,9.999956868,9.999965921,9.999972396
8/7/06,18.9,0.002742485,2.000410614,4.000060211,5.999965079,7.999933625,8.999938619,9.999943673,9.999956875,9.999965926,9.9999724
8/8/06,19.5,0.002743803,2.000410909,4.000060326,5.999965136,7.999933656,8.999938639,9.999943686,9.999956884,9.999965933,9.999972406
8/9/06,15.3,0.002745164,2.000411214,4.000060447,5.999965195,7.999933688,8.999938659,9.999943699,9.999956895,9.999965941,9.999972412
8/10/06,16.5,0.002746231,2.000411446,4.000060534,5.999965235,7.999933708,8.999938671,9.999943707,9.9999569,9.999965946,9.999972416
8/11/06,15.1,0.002747382,2.000411699,4.000060631,5.999965281,7.999933732,8.999938686,9.999943716,9.999956907,9.999965952,9.999972421
8/12/06,11.6,0.002748435,2.000411927,4.000060717,5.999965321,7.999933752,8.999938698,9.999943723,9.999956913,9.999965956,9.999972424
8/13/06,11.8,0.002749244,2.000412095,4.000060776,5.999965345,7.999933762,8.999938703,9.999943725,9.999956915,9.999965957,9.999972425
8/14/06,13.9,0.002750067,2.000412266,4.000060836,5.99996537,7.999933772,8.999938708,9.999943728,9.999956917,9.999965959,9.999972427
8/15/06,17.7,0.002751037,2.000412473,4.000060913,5.999965405,7.999933789,8.999938718,9.999943734,9.999956921,9.999965962,9.999972429
8/16/06,17.3,0.002752272,2.000412747,4.000061019,5.999965456,7.999933816,8.999938734,9.999943745,9.999956929,9.999965969,9.999972435
8/17/06,16,0.002753478,2.000413014,4.000061123,5.999965505,7.999933842,8.99993875,9.999943755,9.999956937,9.999965975,9.99997244
8/18/06,18.3,0.002754595,2.000413258,4.000061216,5.999965549,7.999933864,8.999938764,9.999943763,9.999956944,9.99996598,9.999972444
8/19/06,20.5,0.002755871,2.000413542,4.000061326,5.999965602,7.999933893,8.999938782,9.999943775,9.999956953,9.999965987,9.99997245
8/20/06,18.3,0.002757301,2.000413865,4.000061454,5.999965666,7.999933928,8.999938804,9.99994379,9.999956964,9.999965997,9.999972457
8/21/06,17.5,0.002758578,2.000414149,4.000061565,5.999965719,7.999933956,8.999938822,9.999943802,9.999956973,9.999966004,9.999972463
8/22/06,15.7,0.002759798,2.00041442,4.00006167,5.999965769,7.999933983,8.999938839,9.999943813,9.999956982,9.99996601,9.999972468
8/23/06,17.1,0.002760894,2.000414659,4.00006176,5.999965812,7.999934004,8.999938852,9.999943821,9.999956988,9.999966015,9.999972472
8/24/06,15.1,0.002762086,2.000414922,4.000061862,5.99996586,7.99993403,8.999938868,9.999943831,9.999956996,9.999966021,9.999972477
8/25/06,14.3,0.00276314,2.000415151,4.000061948,5.9999659,7.99993405,8.999938879,9.999943838,9.999957001,9.999966026,9.999972481
8/26/06,14.4,0.002764137,2.000415365,4.000062028,5.999965936,7.999934067,8.99993889,9.999943844,9.999957006,9.999966029,9.999972484
8/27/06,15.7,0.002765142,2.000415581,4.000062109,5.999965973,7.999934085,8.9999389,9.999943851,9.999957011,9.999966033,9.999972487
8/28/06,14.4,0.002766237,2.00041582,4.000062199,5.999966015,7.999934107,8.999938913,9.999943859,9.999957017,9.999966038,9.999972491
8/29/06,18.3,0.002767241,2.000416037,4.00006228,5.999966051,7.999934124,8.999938924,9.999943865,9.999957022,9.999966042,9.999972494
8/30/06,14.8,0.002768518,2.000416321,4.000062391,5.999966105,7.999934153,8.999938942,9.999943877,9.999957031,9.999966049,9.9999725
8/31/06,12,0.00276955,2.000416544,4.000062474,5.999966143,7.999934172,8.999938953,9.999943884,9.999957036,9.999966053,9.999972503
9/1/06,12.8,0.002770387,2.000416719,4.000062536,5.99996617,7.999934183,8.999938959,9.999943887,9.999957038,9.999966055,9.999972504
9/2/06,15.1,0.00277128,2.000416907,4.000062605,5.999966199,7.999934197,8.999938966,9.999943891,9.999957041,9.999966057,9.999972506
9/3/06,13.2,0.002772333,2.000417135,4.000062691,5.999966239,7.999934216,8.999938978,9.999943898,9.999957047,9.999966062,9.99997251
9/4/06,14.3,0.002773254,2.000417331,4.000062762,5.99996627,7.999934231,8.999938986,9.999943902,9.99995705,9.999966064,9.999972512
9/5/06,14.4,0.002774252,2.000417545,4.000062842,5.999966307,7.999934249,8.999938996,9.999943908,9.999957055,9.999966068,9.999972515
9/6/06,14.1,0.002775256,2.000417762,4.000062922,5.999966343,7.999934266,8.999939007,9.999943915,9.99995706,9.999966072,9.999972518
9/7/06,15.7,0.00277624,2.000417973,4.000063001,5.999966378,7.999934283,8.999939017,9.999943921,9.999957064,9.999966075,9.999972521
9/8/06,14.8,0.002777335,2.000418212,4.000063091,5.999966421,7.999934305,8.99993903,9.999943929,9.99995707,9.99996608,9.999972525
9/9/06,16.7,0.002778367,2.000418435,4.000063175,5.999966459,7.999934324,8.999939041,9.999943935,9.999957076,9.999966084,9.999972528
9/10/06,12.9,0.002779532,2.000418691,4.000063274,5.999966506,7.999934348,8.999939056,9.999943945,9.999957083,9.99996609,9.999972533
9/11/06,8.6,0.002780432,2.000418881,4.000063343,5.999966536,7.999934362,8.999939063,9.999943949,9.999957086,9.999966093,9.999972535
9/12/06,9.5,0.002781032,2.000418996,4.000063378,5.999966547,7.999934364,8.999939063,9.999943947,9.999957084,9.999966091,9.999972534
9/13/06,11.2,0.002781694,2.000419127,4.000063421,5.999966562,7.999934368,8.999939063,9.999943946,9.999957084,9.999966091,9.999972534
9/14/06,11.1,0.002782475,2.000419288,4.000063477,5.999966585,7.999934377,8.999939068,9.999943948,9.999957085,9.999966092,9.999972535
9/15/06,14.5,0.00278325,2.000419446,4.000063532,5.999966607,7.999934385,8.999939072,9.99994395,9.999957086,9.999966093,9.999972535
9/16/06,15.8,0.002784261,2.000419664,4.000063613,5.999966644,7.999934403,8.999939082,9.999943956,9.999957091,9.999966097,9.999972538
9/17/06,15.6,0.002785363,2.000419905,4.000063705,5.999966687,7.999934425,8.999939096,9.999943964,9.999957098,9.999966102,9.999972542
9/18/06,16.5,0.002786451,2.000420142,4.000063795,5.999966729,7.999934446,8.999939108,9.999943972,9.999957104,9.999966107,9.999972546
9/19/06,18.8,0.002787602,2.000420395,4.000063891,5.999966775,7.99993447,8.999939123,9.999943982,9.999957111,9.999966112,9.999972551
9/20/06,11.8,0.002788914,2.000420688,4.000064006,5.999966831,7.9999345,8.999939142,9.999943994,9.99995712,9.99996612,9.999972557
9/21/06,8.1,0.002789737,2.000420859,4.000064067,5.999966856,7.999934511,8.999939147,9.999943997,9.999957122,9.999966121,9.999972558
9/22/06,8,0.002790302,2.000420965,4.000064098,5.999966865,7.999934511,8.999939146,9.999943994,9.99995712,9.99996612,9.999972557
9/23/06,10.4,0.00279086,2.00042107,4.000064129,5.999966874,7.999934511,8.999939144,9.999943991,9.999957118,9.999966118,9.999972556
9/24/06,14.6,0.002791585,2.000421217,4.000064179,5.999966893,7.999934518,8.999939146,9.999943992,9.999957119,9.999966118,9.999972556
9/25/06,11.9,0.002792603,2.000421436,4.000064261,5.999966931,7.999934536,8.999939157,9.999943998,9.999957124,9.999966122,9.999972559
9/26/06,9.5,0.002793434,2.000421609,4.000064322,5.999966956,7.999934547,8.999939163,9.999944001,9.999957126,9.999966124,9.99997256
9/27/06,8.2,0.002794096,2.00042174,4.000064365,5.999966971,7.999934551,8.999939164,9.999944,9.999957125,9.999966124,9.99997256
9/28/06,11.9,0.002794668,2.000421848,4.000064398,5.999966981,7.999934552,8.999939162,9.999943998,9.999957123,9.999966122,9.999972559
9/29/06,12.8,0.002795498,2.000422021,4.000064459,5.999967007,7.999934563,8.999939168,9.999944,9.999957125,9.999966124,9.99997256
9/30/06,4.3,0.002796391,2.000422209,4.000064527,5.999967036,7.999934576,8.999939175,9.999944004,9.999957128,9.999966126,9.999972562
10/1/06,7.9,0.002796691,2.000422249,4.000064529,5.999967029,7.999934566,8.999939166,9.999943996,9.999957122,9.999966121,9.999972558
10/2/06,10.7,0.002797242,2.000422352,4.00006456,5.999967037,7.999934566,8.999939164,9.999943993,9.99995712,9.999966119,9.999972557
10/3/06,9.8,0.002797988,2.000422504,4.000064612,5.999967058,7.999934573,8.999939167,9.999943994,9.999957121,9.99996612,9.999972557
10/4/06,12.1,0.002798671,2.00042264,4.000064657,5.999967074,7.999934578,8.999939169,9.999943994,9.99995712,9.99996612,9.999972557
10/5/06,10.9,0.002799515,2.000422816,4.000064719,5.999967101,7.99993459,8.999939175,9.999943997,9.999957123,9.999966122,9.999972558
10/6/06,5.3,0.002800276,2.000422971,4.000064773,5.999967122,7.999934598,8.999939179,9.999943998,9.999957124,9.999966122,9.999972559
10/7/06,5.7,0.002800645,2.000423029,4.000064783,5.999967119,7.99993459,8.999939171,9.999943992,9.999957119,9.999966118,9.999972556
10/8/06,7.6,0.002801043,2.000423093,4.000064796,5.999967118,7.999934584,8.999939165,9.999943985,9.999957114,9.999966115,9.999972553
10/9/06,10.8,0.002801573,2.000423191,4.000064824,5.999967125,7.999934583,8.999939162,9.999943982,9.999957111,9.999966113,9.999972551
10/10/06,12.4,0.002802326,2.000423344,4.000064877,5.999967146,7.99993459,8.999939166,9.999943983,9.999957112,9.999966113,9.999972552
10/11/06,9.4,0.002803191,2.000423526,4.000064942,5.999967174,7.999934603,8.999939172,9.999943987,9.999957115,9.999966115,9.999972553
10/12/06,12.4,0.002803847,2.000423655,4.000064984,5.999967189,7.999934607,8.999939173,9.999943986,9.999957114,9.999966115,9.999972553
10/13/06,5.3,0.002804712,2.000423836,4.000065049,5.999967217,7.999934619,8.99993918,9.999943989,9.999957117,9.999966117,9.999972555
10/14/06,2.5,0.002805081,2.000423894,4.000065059,5.999967214,7.999934611,8.999939173,9.999943982,9.999957112,9.999966113,9.999972551
10/15/06,3.6,0.002805255,2.000423903,4.000065047,5.999967198,7.999934596,8.99993916,9.999943972,9.999957103,9.999966106,9.999972546
10/16/06,2.2,0.002805506,2.00042393,4.000065044,5.999967188,7.999934584,8.99993915,9.999943963,9.999957096,9.999966101,9.999972542
10/17/06,5.6,0.00280566,2.000423934,4.00006503,5.999967171,7.999934568,8.999939136,9.999943952,9.999957088,9.999966094,9.999972536
10/18/06,7.5,0.00280605,2.000423997,4.000065043,5.999967169,7.999934561,8.99993913,9.999943945,9.999957083,9.99996609,9.999972533
10/19/06,9.3,0.002806573,2.000424093,4.00006507,5.999967176,7.999934559,8.999939127,9.999943942,9.99995708,9.999966088,9.999972531
10/20/06,9.6,0.002807222,2.00042422,4.000065111,5.99996719,7.999934563,8.999939127,9.999943941,9.99995708,9.999966088,9.999972531
10/21/06,2.4,0.002807891,2.000424352,4.000065154,5.999967206,7.999934568,8.999939129,9.99994394,9.999957079,9.999966087,9.999972531
10/22/06,0.4,0.002808059,2.000424359,4.000065142,5.99996719,7.999934552,8.999939116,9.999943929,9.999957071,9.999966081,9.999972525
10/23/06,1.2,0.002808086,2.000424332,4.000065114,5.999967166,7.999934531,8.999939099,9.999943916,9.99995706,9.999966072,9.999972519
10/24/06,2.2,0.00280817,2.000424318,4.000065092,5.999967145,7.999934512,8.999939084,9.999943903,9.999957051,9.999966065,9.999972512
10/25/06,1.4,0.002808323,2.000424321,4.000065078,5.999967128,7.999934496,8.999939071,9.999943892,9.999957042,9.999966058,9.999972507
10/26/06,1.2,0.002808421,2.000424311,4.000065058,5.999967108,7.999934477,8.999939056,9.99994388,9.999957033,9.999966051,9.999972501
10/27/06,-0.7,0.002808504,2.000424297,4.000065036,5.999967087,7.999934458,8.999939041,9.999943867,9.999957023,9.999966043,9.999972495
10/28/06,2.5,0.002808455,2.00042425,4.000065,5.999967058,7.999934434,8.999939022,9.999943852,9.999957012,9.999966034,9.999972487
10/29/06,4.6,0.002808629,2.000424258,4.000064988,5.999967043,7.999934419,8.99993901,9.999943841,9.999957004,9.999966027,9.999972482
10/30/06,1.4,0.00280895,2.000424304,4.000064993,5.999967037,7.999934409,8.999939001,9.999943834,9.999956998,9.999966023,9.999972478
10/31/06,2.7,0.002809048,2.000424293,4.000064973,5.999967017,7.999934391,8.999938986,9.999943821,9.999956988,9.999966015,9.999972472
11/1/06,7.1,0.002809236,2.000424305,4.000064963,5.999967002,7.999934376,8.999938974,9.999943811,9.99995698,9.999966009,9.999972467
11/2/06,3.2,0.002809731,2.000424394,4.000064987,5.999967007,7.999934373,8.99993897,9.999943807,9.999956977,9.999966007,9.999972465
11/3/06,0.4,0.002809954,2.000424415,4.000064981,5.999966995,7.99993436,8.999938959,9.999943797,9.99995697,9.999966001,9.999972461
11/4/06,-0.5,0.002809982,2.000424387,4.000064953,5.999966971,7.999934339,8.999938943,9.999943784,9.999956959,9.999965992,9.999972454
11/5/06,-1.4,0.002809947,2.000424344,4.000064918,5.999966942,7.999934315,8.999938924,9.999943769,9.999956948,9.999965983,9.999972447
11/6/06,0.1,0.002809849,2.000424284,4.000064876,5.99996691,7.999934289,8.999938904,9.999943752,9.999956935,9.999965974,9.999972439
11/7/06,4.6,0.002809856,2.000424251,4.000064846,5.999966884,7.999934267,8.999938887,9.999943738,9.999956925,9.999965965,9.999972432
11/8/06,4.7,0.002810176,2.000424297,4.00006485,5.999966878,7.999934257,8.999938878,9.999943731,9.999956919,9.99996596,9.999972428
11/9/06,8,0.002810504,2.000424344,4.000064856,5.999966873,7.999934248,8.99993887,9.999943723,9.999956913,9.999965956,9.999972424
11/10/06,8.2,0.002811062,2.000424448,4.000064887,5.999966881,7.999934248,8.999938868,9.99994372,9.999956911,9.999965954,9.999972423
11/11/06,2.7,0.002811634,2.000424556,4.000064919,5.999966891,7.999934249,8.999938866,9.999943718,9.999956909,9.999965953,9.999972422
11/12/06,6.2,0.002811822,2.000424569,4.000064909,5.999966876,7.999934234,8.999938854,9.999943707,9.999956901,9.999965946,9.999972416
11/13/06,2.5,0.002812254,2.000424642,4.000064926,5.999966877,7.999934229,8.999938849,9.999943702,9.999956897,9.999965943,9.999972414
11/14/06,7.7,0.002812429,2.000424651,4.000064915,5.999966862,7.999934213,8.999938836,9.999943691,9.999956888,9.999965937,9.999972409
11/15/06,7.5,0.002812966,2.00042475,4.000064943,5.999966869,7.999934213,8.999938834,9.999943688,9.999956886,9.999965935,9.999972407
11/16/06,7.8,0.002813489,2.000424846,4.000064971,5.999966876,7.999934211,8.999938831,9.999943684,9.999956883,9.999965932,9.999972405
11/17/06,12.3,0.002814033,2.000424947,4.000065,5.999966884,7.999934211,8.999938828,9.999943681,9.999956881,9.999965931,9.999972404
11/18/06,5.1,0.002814891,2.000425127,4.000065064,5.999966911,7.999934223,8.999938835,9.999943684,9.999956883,9.999965933,9.999972405
11/19/06,0.9,0.002815246,2.000425181,4.000065073,5.999966907,7.999934215,8.999938827,9.999943678,9.999956878,9.999965928,9.999972402
11/20/06,-1.5,0.002815309,2.000425162,4.000065049,5.999966885,7.999934195,8.999938812,9.999943665,9.999956868,9.99996592,9.999972396
11/21/06,-3.2,0.002815204,2.0004251,4.000065006,5.999966852,7.999934168,8.999938791,9.999943648,9.999956856,9.999965911,9.999972388
11/22/06,-3,0.002814981,2.00042501,4.00006495,5.999966812,7.999934137,8.999938768,9.999943629,9.999956841,9.999965899,9.999972378
11/23/06,-1.1,0.002814771,2.000424923,4.000064896,5.999966773,7.999934106,8.999938744,9.999943611,9.999956827,9.999965888,9.999972369
11/24/06,0.7,0.002814694,2.000424868,4.000064857,5.999966742,7.999934081,8.999938725,9.999943595,9.999956815,9.999965878,9.999972361
11/25/06,0.3,0.002814743,2.000424846,4.000064831,5.999966719,7.999934061,8.999938709,9.999943582,9.999956805,9.99996587,9.999972355
11/26/06,2.1,0.002814763,2.000424816,4.000064802,5.999966694,7.999934039,8.999938692,9.999943568,9.999956794,9.999965862,9.999972348
11/27/06,3.5,0.00281491,2.000424818,4.000064788,5.999966677,7.999934023,8.999938678,9.999943557,9.999956786,9.999965855,9.999972343
11/28/06,6.4,0.002815154,2.000424844,4.000064784,5.999966666,7.99993401,8.999938668,9.999943548,9.999956779,9.99996585,9.999972338
11/29/06,4.8,0.0028156,2.000424921,4.000064802,5.999966668,7.999934006,8.999938663,9.999943542,9.999956775,9.999965847,9.999972336
11/30/06,9,0.002815935,2.00042497,4.000064808,5.999966663,7.999933997,8.999938655,9.999943535,9.999956769,9.999965842,9.999972332
12/1/06,9.7,0.002816562,2.000425092,4.000064847,5.999966676,7.999933999,8.999938655,9.999943534,9.999956768,9.999965841,9.999972331
12/2/06,4.1,0.002817239,2.000425226,4.000064891,5.999966692,7.999934004,8.999938656,9.999943533,9.999956767,9.999965841,9.999972331
12/3/06,-2.1,0.002817525,2.000425263,4.000064892,5.999966684,7.999933993,8.999938646,9.999943525,9.999956761,9.999965836,9.999972327
12/4/06,-2.6,0.002817378,2.000425191,4.000064845,5.999966648,7.999933965,8.999938625,9.999943508,9.999956748,9.999965825,9.999972319
12/5/06,-8.2,0.002817197,2.000425111,4.000064794,5.999966611,7.999933935,8.999938602,9.99994349,9.999956734,9.999965815,9.99997231
12/6/06,-7.1,0.002816624,2.000424933,4.000064699,5.999966549,7.99993389,8.999938569,9.999943464,9.999956714,9.999965799,9.999972297
12/7/06,-2.4,0.002816129,2.000424774,4.000064613,5.999966492,7.999933848,8.999938538,9.999943439,9.999956696,9.999965784,9.999972285
12/8/06,-9.4,0.002815961,2.000424697,4.000064564,5.999966455,7.999933819,8.999938516,9.999943422,9.999956682,9.999965774,9.999972277
12/9/06,-11.6,0.002815305,2.000424499,4.00006446,5.999966388,7.999933771,8.99993848,9.999943394,9.999956661,9.999965757,9.999972263
12/10/06,-3.6,0.002814496,2.000424261,4.000064339,5.999966311,7.999933716,8.99993844,9.999943363,9.999956637,9.999965738,9.999972248
12/11/06,0,0.002814244,2.000424164,4.00006428,5.999966269,7.999933683,8.999938416,9.999943344,9.999956623,9.999965726,9.999972238
12/12/06,-0.1,0.002814244,2.000424129,4.000064249,5.999966243,7.999933661,8.999938398,9.99994333,9.999956612,9.999965718,9.999972231
